created_at,content
2012-02-04T13:50:31,"RT @Top_moppen: #kenjedat? *Proefwerk gehad* Tegen vriend(in): ""Dat word weer een 3..."" Tegen mijn moeder: ""Het ging best goed!"" #topmoppen"
2012-02-04T13:50:32,alvast een beetje duits leren #doeikgraag
2012-02-04T13:50:40,"hahaha.....
kak dicky luthu di episode 10 @dickymprasetyo"
2012-02-04T13:50:43,Ik ben zo gek op jouw =$
2012-02-04T13:50:45,"In utrecht, nu wachten op tante en nichtjes bij station"
2012-02-04T13:50:45,@Deanick023 jawel maar eig waren t er maar 2 foutje gemaakt want heb maar 1 pauze kunnen roken
2012-02-04T13:50:47,Gisteren was ik gewoon midden op straat gevallen =(
2012-02-04T13:50:50,Het is een wonder ; @manonharenberg en ik zitten in de trein onderweg naar deventer ;D #lol
2012-02-04T13:50:50,"http://t.co/HqrtZlj7 HV 1 AFHIJSEN PATIENT SPOED (+http://t.co/20twHSUl: 1+) , KROMME-MIJDRECHTSTRAAT 40 AMSTERDA... http://t.co/CoK1L9go"
2012-02-04T13:50:50,@jaiomari Opland http://t.co/puxg08na
2012-02-04T13:50:51,http://t.co/HqrtZlj7 13-105 A1 AMSTERDAM ZUIDOOST KRAAIENNEST 18 RIT:143: 04-02-2012 14:38 | Ambulance | Amsterd... http://t.co/nz4S3V4z
2012-02-04T13:50:53,"Net geslapen, nu opkikker hopen dat de naam de waarheid spreekt en z'n werk doet"
2012-02-04T13:50:56,Bij Silvian thuis #homealone
2012-02-04T13:50:58,"Hey , ik dacht jullie zijn al richting het zuiden. Ik werk vanavond. Gezellig..."
2012-02-04T13:51:02,Hehe on terus reek ? RT @nilamarta: uyeeRT @AdriantoRiyan: Halo juga :) RT @nilamarta: halo RT @AdriantoRiyan: ... http://t.co/IDDxsO4O
2012-02-04T13:51:02,Yea 3-1 gewonnen gaat lekker
2012-02-04T13:51:05,"RT @Koningin_NL: Wij onderzoeken de mogelijkheid om het dragen van Unox-mutsen in de publieke ruimte te verbieden. Voor de goede smaak,  ..."
2012-02-04T13:51:08,#np Burgerkill - Kau Disana
2012-02-04T13:51:10,RT @GbaGaunDeteCtor: RVP vs Blackburn Rovers
2012-02-04T13:51:10,Lovin the zephyr.
2012-02-04T13:51:10,Wie is er bij Jcc ? x sneeuwballengevecht :)
2012-02-04T13:51:12,"Nais sport1 als etalagekanaal, dan maar arsenal- blackburn kijken :D"
2012-02-04T13:51:14,RT @BloodOnTheCarmi: i looooove valentijnsdag ❤❤❤.     nee. gewoon nee. ugh
2012-02-04T13:51:16,naar de hockey x
2012-02-04T13:51:17,watching BIG TIME RUSH on Nickelodeon :). luv u james n logan
2012-02-04T13:51:18,@irisfeen heee &lt;3
2012-02-04T13:51:20,"RT @boysengirls: Je kan beter de waarheid vertellen, ik kom er toch wel achter. #boysengirls"
2012-02-04T13:51:21,Maarssen heeft nog weinig aan de straten gedaan. Glibberend op kraamvisite.
2012-02-04T13:51:24,Een jongen moet gevoellig zijn maar niet te.
2012-02-04T13:51:26,Nu douche
2012-02-04T13:51:26,Vanavond lekker eten bij Amadeus!#Ede
2012-02-04T13:51:27,@Ms7psiche 에비~~ #charmdang
2012-02-04T13:51:27,@dohahaa @kevinsaputra_ @vanesadoank najiss doo :&
2012-02-04T13:51:27,RT @fifaamir: Haha gister op de thommos van ben appie gegaan ik boekte em keihard hahaha - haha ik zag je nog rijden toen ;z
2012-02-04T13:51:28,Cloud 9 ^_^
2012-02-04T13:51:29,Zon schijnt
2012-02-04T13:51:32,RT @NSCommunicatie: Wij kunnen momenteel geen mededelingen doen over wanneer de informatievoorziening weer hersteld zal zijn.
2012-02-04T13:51:32,Laatste pauzetje! En dan hoop ik op nog een klein uurtje en dan Weeekend! Op naar de leuke zaterdagavond :) #bijnaweekend
2012-02-04T13:51:38,"@inekexxx nee, jij moest vanochtend niet om half 6 je bed uit om in de sneeuw te werken"
2012-02-04T13:51:38,"RT @xLoveSuna: RT @iPurpleMonkey_: Omw2nieuwsloten G // ik ga ook , zou ik die pas meenemen ? • Is goed x"
2012-02-04T13:51:39,Wel lang geleden dat ik in Center Parks ben geweest.
2012-02-04T13:51:41,#WeLoveProphetMohammed - best trending topic ever.
2012-02-04T13:51:42,Kapot erge hoofdpijn..
2012-02-04T13:51:43,@x_EZRA ik en anniek komen misschien ook :)
2012-02-04T13:51:45,@manishgant wat prize?
2012-02-04T13:51:49,"""@YoungFike: @iAmJoey_ als je gelijk ging zoekken nii ;p"" // ik ging gelijk maar ze haden die sneeuw geschept"
2012-02-04T13:51:51,Lekker de sneeuw in http://t.co/nKbaXZ5G
2012-02-04T13:51:55,Wat ga ik nog esns even doen?? $
2012-02-04T13:51:57,"""@REN0__: Waar gaat het heen, een vrouwelijke grensrechter ...""&gt; waar ergens?"
2012-02-04T13:51:59,Binnekort nieuwe schaatsen halen de mijne zijn te klein voor me :( en iedereen schaats voor me huis dus ik wil ook al is het paar dagen
2012-02-04T13:52:02,@AnitaLaurensia Engelberg http://t.co/UVZUGiFx
2012-02-04T13:52:03,"RT @xMIESVDx: Weer bij Anne, terug van dorp, nu tosti eten ☺ @annejobse"
2012-02-04T13:52:05,Nieuwe vacature: Werkvoorbereider Elektrotechniek / Utrecht / Doxa #TCH #techniek #vacature http://t.co/SxFVD87F
2012-02-04T13:52:07,Ik ben gewoon chaggereinig want nu heb ik geen planning meer terwijl ik daar net zo zin in had ;s
2012-02-04T13:52:07,he komde gij he komde gij maar is naar vooooreeennn he komde gij is dichterbijj tjup tjup tjuppp !!!
2012-02-04T13:52:10,"Je weet toch van die momenten dat je lacht in vreselijke situaties, omdat te belachelijk voor woorden is"
2012-02-04T13:52:11,@HeyItsJordy_ bij mij voor haha
2012-02-04T13:52:13,Jahoor door alle haast de helft vergeten.. Ach maar over schoolboeken i dont really care!
2012-02-04T13:52:14,@geaarnanda Renneker http://t.co/kGEJyiLt
2012-02-04T13:52:15,"Zo ff naar #Sodom, ff naar leenbakker enz.."
2012-02-04T13:52:16,Hearlik oan it riden west @hallumerfeart
2012-02-04T13:52:18,Wachten op berichtje van vriendin daarna alles beslissen!
2012-02-04T13:52:21,Zeer vermakelijke pot voetbal! #arsbla #sport1 #gratis
2012-02-04T13:52:23,"@kleinevandaal oh oke dan laat maar, x"
2012-02-04T13:52:24,"""@NigelDruppers: @Briian0346 eewa ik ben winkelcentrum en wat is bas zijn nummer""~ Weet niet man. Wij gaan zo ook naar winkelcentrum"
2012-02-04T13:52:24,@naomigroeneveld Ík heb geen schaatsen?:$
2012-02-04T13:52:27,"HOLY SHIT, we kunnen hier 20 km over natuurijs schaatsen, t/m noorderloos"
2012-02-04T13:52:28,ik Moët naar de winkle om beltegoed te kopen en edge te zetten Maar ik Ben zoo lui
2012-02-04T13:52:28,この話１話で片付ける気ですねwwwww　#zerotuka
2012-02-04T13:52:29,"""@jessiekastelijn: zin in vanavond! :) met @xxelinekee naar het feest van @sarvrijsbergen"" ons kado is echt gewelsig he jessie?"
2012-02-04T13:52:30,RT @Laurenesands: #girlsweekend  http://t.co/HcD2pahU
2012-02-04T13:52:34,@brigitta235 Wijs. Doe dat maar.
2012-02-04T13:52:35,Ey ey ey ey faka metje zwakker rijmes jij bent lidl ik ben xl albert heijn .. #sjap
2012-02-04T13:52:37,#havingapartywhenrangersdie
2012-02-04T13:52:38,"wauw, tl is nog nooit zo rustig geweest op zaterdag =O"
2012-02-04T13:52:38,RT @Lootjjee: RT @ArsenyoooV: Rt @AngelQuintaaxx: Echt leuk als me mama mensen gaat uitschelden omdat ze slecht rijden q
2012-02-04T13:52:39,lie fAST die HARd (-_-)
2012-02-04T13:52:39,heh! http://t.co/0ddMkdvg
2012-02-04T13:52:40,@StijnSilence zorgverzekering.
2012-02-04T13:52:42,RT @Miqz_: RT @lakieshax: +5 zou lekker zijn.
2012-02-04T13:52:44,@arjanpoppen Dat is m'n favoriete schaatsplek! Had niet gedacht dat het daar al zou kunnen! Cool. Misschien ga ik morgen ff.
2012-02-04T13:52:45,Naja ' lekkere vriendinnen had ik .. @xMetteeLovee @KleineAnne_ @Jannaaxo_ @xJannaJanna ..
2012-02-04T13:52:45,RT @Gavub: RT @hoilennart: Zal ik een rode broek kopen? // ben ik een eekhoorn?
2012-02-04T13:52:46,Jaycee & ik zijn echt moe... #lui
2012-02-04T13:52:47,@Dennisdenbosch waar ben jy aan het zaalvoetballen
2012-02-04T13:52:51,detik-detik menuju kematian nih! rrrrrrrrr! *brbngecash*
2012-02-04T13:52:52,Richting dordrecht om een wedstrijd te fluiten
2012-02-04T13:52:54,嵐よりもかっこいいって！うひょーo(^▽^)oo(^▽^)oo(^▽^)o
2012-02-04T13:52:54,@Bryan_FCDH dit keer zullen we wel motte winnen......
2012-02-04T13:52:55,"muziek aan, eten naast me, filmpje op, laptop voor me."
2012-02-04T13:52:55,"Een lange knuffel zovan, Ik bescherm je .."
2012-02-04T13:53:00,"RT @Top_moppen: #kenjedat? *Proefwerk gehad* Tegen vriend(in): ""Dat word weer een 3..."" Tegen mijn moeder: ""Het ging best goed!"" #topmoppen"
2012-02-04T13:53:01,uw dochter was de reden waarom ons gezin klaar was.
2012-02-04T13:53:02,@Jelmertjuuh ik ben ook een keer bijna verdronken in het kanaal toen ik 5 was
2012-02-04T13:53:03,"Jaja, het bewijs van vanmiddag: Deijkie op schaatsen! http://t.co/30KMewed"
2012-02-04T13:53:04,.neem ik niet op wil ik dat je blijft bellen .
2012-02-04T13:53:05,Lapak.... (@ Bagan Lalang Beach Resort w/ 3 others) http://t.co/cPFHUHBe
2012-02-04T13:53:06,@ockerz まじかよ(ToT)お泊まりはダメだぞー(ToT)
2012-02-04T13:53:08,@laagsoeren #schaatsen
2012-02-04T13:53:11,RT @Retweettweets__: Retweet als je vandaag een knuffel hebt gehad!
2012-02-04T13:53:14,RT @sooyoenmaria: RT @ShellyBurnet: RT @Lecy_: @ShellyBurnet kom alleen dan:$ • @sooyoenmaria mag dat xd - Is je zaak! • Hoe zeg je t zo:s
2012-02-04T13:53:14,Ik ben vreetzakk #cakee♥
2012-02-04T13:53:15,RT @Zeropositief: Met vrienden op vakantie lijkt me echt tof.
2012-02-04T13:53:15,"RT @_Yessin: Ik wil geen jij en ik, maar een WIJ.."
2012-02-04T13:53:17,@RiddlerRevenge ooo0ooo
2012-02-04T13:53:17,جمرة للفيديو :: فيلم أهوال يوم القيامة الجزء 2-3: http://t.co/vz43jN2d via @youtube
2012-02-04T13:53:17,@Lenvbebber86 hebben we vanavond rood of wit. Kan ik het eten even afstemmen
2012-02-04T13:53:18,Chagrijnig doei
2012-02-04T13:53:21,@Xsannevisscher @romeetns mirrors heb ik al gezien ' the lovely bones is niet.leuk (al gezien)
2012-02-04T13:53:28,Opschaling | #Maarheeze | PRIO 1 : Industrie (NB BRAND: middel) Holman Industriespuiterij PHILIPSWEG 1 a MAA : | http://t.co/v45FaoJX
2012-02-04T13:53:29,@_Marilyzzi aaaaaaaaé...
2012-02-04T13:53:29,@pleegje37 altijd
2012-02-04T13:53:33,Ik heb haat aan dieren .. Weet never waarom
2012-02-04T13:53:33,Olgunlaşmak? Bazen gerçekten en zoru da budur.
2012-02-04T13:53:33,Arsenal - Blackburn kijken
2012-02-04T13:53:33,"#LT , best night ever ... :)"
2012-02-04T13:53:35,High school runner fuels Giants http://t.co/8erUmBW3
2012-02-04T13:53:35,@DeoEzarAzhari blondooooooonnggg!!!!! (&gt;̯-̮&lt;)
2012-02-04T13:53:37,waaaa...tweetdecknya ngaaacoooo
2012-02-04T13:53:37,"Regoo! jangan donk, plissss !"
2012-02-04T13:53:40,@jenfabulous812 boleh! Iischedule natin yan
2012-02-04T13:53:42,"Phoenix, Denver, Memphis http://t.co/3CD7WJpD"
2012-02-04T13:53:42,RT @Wantigga: Croissants!! &gt; ik unfollowde je echt bijna voor deze dus!!
2012-02-04T13:53:44,Dan reageer je niet joh :(
2012-02-04T13:53:44,Major CBF mode... Watching Lakers vs Denver replay http://t.co/m6r7Y5DH
2012-02-04T13:53:45,RT @Bam_Bram: Ooh omg het is West Ham United - Millwal!!! Dat worden zowieso  een paar gewonden en misschien doden
2012-02-04T13:53:46,Waar moet ik schatje @lindybouten ophalen ? Haha (6)
2012-02-04T13:53:46,"RT @SeksFeiten: Mannen houden van meisjes/vrouwen die durven te vragen wat hij fijn vindt tijdens de seks, dus durf te vragen! #SeksFeiten"
2012-02-04T13:53:47,"RT @xDaniice: - ' my Engels is niet zo zo slecht xo,"
2012-02-04T13:53:47,@taravanommeren ik ben op onze schaatsbaan. Maar ben net even binnen dus als je hier heen kom meld het dan maar even
2012-02-04T13:53:48,@CChelsey_ ik verplicht je gewoon om volgende keer mee tegaan (:
2012-02-04T13:53:49,"RT @iSUPERM0CR0_: RT @_Yessin: Ik wil geen jij en ik, maar een WIJ.."
2012-02-04T13:53:50,#chillings
2012-02-04T13:53:51,めっちゃ胃痛い(ToT)会いたい
2012-02-04T13:53:53,@AllTimeNienke @borrelnootje_ Daar is over nagedacht! ik ben best slim soms hoor c:
2012-02-04T13:53:54,"RT @MrsUnique__: Je presenteert zelf niks, maar je hebt wel over kritiek op. #slajezelf"
2012-02-04T13:53:56,"craigory en jerney , gelieve stoppen met mij gek te maken HAHAHAH ."
2012-02-04T13:53:58,"kut leven heb ik man, met mn 15 jaar"
2012-02-04T13:53:59,@wamoto6 Hunzeker http://t.co/f8BMJvMg
2012-02-04T13:54:02,Met kevin gezellig in de metro ☺
2012-02-04T13:54:03,Even in de stad!
2012-02-04T13:54:04,Ik zal altijd blijven vechten want bitch jij bent niks..
2012-02-04T13:54:05,Mengkilat tau khe kek emasRT @DndaPermata: Pen liath RT @aabintangw: Oke buleku pling kerendsssRT @DndaPermata: ... http://t.co/wFThiWq9
2012-02-04T13:54:05,Schaaatsen!
2012-02-04T13:54:06,@iASHLEY__   ohmijngog  Gecondoleerd   ik ben er voor je &lt;3 &lt;3
2012-02-04T13:54:07,@QuoyahBby Nagelkirk http://t.co/7RmP74TP
2012-02-04T13:54:08,#BelizanGirl
2012-02-04T13:54:12,rebecceee doe niet zo graf joh
2012-02-04T13:54:12,RT @caval100: Israel urge a EE UU para atacar a Irán  http://t.co/8cV5eVGM vía @el_pais @antonio_cano_
2012-02-04T13:54:12,@MrsMartine LOL dat doet ie alleen als ie zich thuisvoelt ;)
2012-02-04T13:54:15,nadeen
2012-02-04T13:54:15,"En de #zandstra's zijn ook weer opgewarmd, op de vijver in Nieuwland. Topdag."
2012-02-04T13:54:19,er is geen wij. ;P
2012-02-04T13:54:22,"heerlijk gegeten bij barrier, nu auto naar huis"
2012-02-04T13:54:22,RT @gsis72: @Mannen_Humor vrouwen zijn net overalls. Mouwen te lang en pijpen te kort.
2012-02-04T13:54:23,@HODBoutique Scheide http://t.co/3iY3kCZl
2012-02-04T13:54:24,"#BestSpongebobQuotes ""Remember, licking doorknobs is illegal on other planets!"""
2012-02-04T13:54:25,wachtee op els daarna ochelle && dan schaatsenn
2012-02-04T13:54:25,Bütün aile toplandık gene :))
2012-02-04T13:54:26,RT @NSCommunicatie: Wij kunnen momenteel geen mededelingen doen over wanneer de informatievoorziening weer hersteld zal zijn.
2012-02-04T13:54:30,Wat het makkelijk? Doen alsof.
2012-02-04T13:54:33,Science Olympiad building practice (@ Burgaw Middle School) http://t.co/xkEmBYtB
2012-02-04T13:54:33,RT @lailayekhlef: Bij bday Gozde ft @HoniaKardi @IadoreB_ @Larissxx_ @sarah_karae
2012-02-04T13:54:33,@xxxSofiiaa @Sander_1804 veelplezieeer&lt;3
2012-02-04T13:54:34,"“@sshemaax: @IIsmail_ oelala, je kan dr niet laten, je kan dr niet uit je hoofd zetten wejo =P”- hahah still jij snel!!"
2012-02-04T13:54:35,"RT @almulla74: دشتي  يهدي فوزه بالمجلس لقتلي البحرين ( كما يزعم) 


وقتلي سوريا تقدر تتكلم عنهم بـ شي!!!


وله الانسانيه تفصلها علي من ..."
2012-02-04T13:54:39,RT @Megan_Parke_: the ideal boyfriend?........ronan parke.
2012-02-04T13:54:40,RT @geileashe: @SerginioVH ben dalijk east wat doen we ?» Ik ping angelo wel
2012-02-04T13:54:41,"RT @LieveBertha: Enorm nagenieten van onze geweldige EP Release. Rot weer, maar meer dan 200 man. Meer dan 100 CD's verkocht! De reactie ..."
2012-02-04T13:54:45,Zou ik anders toch rond 4 komen ben klaar met alles ? @_XXXira
2012-02-04T13:54:46,"RT @HiwatBros: Heb nog nooit z'n een mooi meisje als @MilaykaJR_ gezien &lt;3__&lt;3 - aaahw =$ , thank you honn"
2012-02-04T13:54:47,was echt een leuke wedstrijd vond ik!
2012-02-04T13:54:50,Ik ben in de Ecologize-Me fotoautomaat van de Pull&Bear op de Lijnbaan in Rotterdam! http://t.co/GsLmAn4n
2012-02-04T13:54:52,@n4rwhal__ je wilt niet weten wat ik nu voor me zie
2012-02-04T13:54:52,Bezig met verhuizen :)
2012-02-04T13:54:56,wie weet hoe je bb behuizing dr op moet zetten? en wilt me even komen helpen
2012-02-04T13:54:56,Donderdag vergadering kernoverleg Berg.: Vergadering is openbaar. http://t.co/eCyt09yt #Maastricht
2012-02-04T13:54:59,"RT @ChayDanique: Als je maar weet, ik ga niet altijd het gesprek beginnen he."
2012-02-04T13:55:00,Komt er een diorama van vandaag in een toekomstig Unox-museum?
2012-02-04T13:55:02,"""@NSCommunicatie: Wij begrijpen de ophef eigenlijk niet. Op Antarctica rijden toch ook geen treinen?"""
2012-02-04T13:55:03,"@MorkovichNL Heb er eigenlijk weinig geloof in, maar dit geeft de burger weer moed!"
2012-02-04T13:55:03,keliengan sumfah
2012-02-04T13:55:03,DSCも初体験。
2012-02-04T13:55:09,"wachten op daan, bij aldi!"
2012-02-04T13:55:11,#NowPlaying rude boy- Rihanna &lt;3
2012-02-04T13:55:14,RT @meldaax: hoi wie heeft waterpijp smaaak ?
2012-02-04T13:55:14,@Sanneee1994 haha jaa jaa jij wel:)
2012-02-04T13:55:15,"RT @Najouax: Wie met jou roddelt over anderen, zal ook over jou rodellen met anderen."
2012-02-04T13:55:15,RT @selmangka: RT @Temashiera: Islam is the best. #WeLoveProphetMohammed ☺
2012-02-04T13:55:15,"RT @FlashFashStore: @FlashFashStore Follow, win and share the love ♥♥  Bij 500 volgers verloten we een van de funky sieraden van Mafia:-)"
2012-02-04T13:55:16,Hehe RT @nurpratiwi14: @istiaul hehehe :)
2012-02-04T13:55:17,@onedirection Kevin the Pigeon :')
2012-02-04T13:55:17,@Alex_OxChambo !!! Legend in the making !!
2012-02-04T13:55:19,LNOverjoyすっげ
2012-02-04T13:55:20,@mieraowmerah  Hippooooooo :P
2012-02-04T13:55:22,SHIT onze cakjes zijn verbrand ;(
2012-02-04T13:55:23,@luanamarcolano ADOOOGOOOOO XDDDD
2012-02-04T13:55:23,0809-89999 nomer togel *poke @YozzAndre
2012-02-04T13:55:25,Zometeen beetje huiswerk maken #geenzin
2012-02-04T13:55:27,@Cherlyder_SOLO twincher lu kenapa sih ? Tuhan berkati twincher
2012-02-04T13:55:27,@NIRVANA_FREAK1 had je dat nii al ?
2012-02-04T13:55:31,"@chandramud Vilten lectuurmand, glazen, onderzetters, schaal...en ga maar door :-)"
2012-02-04T13:55:31,@STEPHENATIC woww cuman kk ? Hehe kereen
2012-02-04T13:55:32,@XoXMeelanie Pff net open dag gehad op school -.-' Vraag me af waarom ik er naartoe be gegaan? Wss voor het gratis eten enzo ;$$
2012-02-04T13:55:33,@RobinJ15 ben je er nog steeds??
2012-02-04T13:55:34,Ach ik gaa ook gwn alleen schaaten!! Waarom niet =)?!
2012-02-04T13:55:36,#havingapartywhenrangersdie
2012-02-04T13:55:38,engerd..
2012-02-04T13:55:38,WeLoveChaMel ois
2012-02-04T13:55:39,Pfff voel me echt niet goed=(
2012-02-04T13:55:41,Aan het schaatsen #bonke
2012-02-04T13:55:43,RT @TIAMOWVO: I love me vriendinnetje @Complexions_  &lt;3 hihihih - iloveyoutoobabyyyy. &lt;3
2012-02-04T13:55:43,Hafida en ik doen altijd alsof we kaal zijn geknipt terwijl er misschien 3 cm af is..
2012-02-04T13:55:44,Nu zitten ik en me broerttje in het restaurant
2012-02-04T13:55:47,@e_p_poli それわかる(&gt;_&lt;)！ラバーズ楽しすぎたね(((o(*ﾟ▽ﾟ*)o)))♪sweet×fifteen杯する！？笑
2012-02-04T13:55:48,nou jaaaaa zie ik Kees de koolmees sneeuw eten nadat hij van de vetbollen heeft gesnoept! wat grappig! #winterwonderlandtweet
2012-02-04T13:55:49,@jeannie_abc Schnieders http://t.co/BWhGjuN4
2012-02-04T13:55:52,Iedereen is bij KFC :O
2012-02-04T13:55:54,"@WilbertHack haha, hoe kk kun je zijn"
2012-02-04T13:56:00,Hoe vaak m'n vader gevallen is met schaatsen he HAHAHAHAHAHA
2012-02-04T13:56:02,Driving school errr
2012-02-04T13:56:04,Fujitsu LCD Inverter Board - DAC-08B031:  http://t.co/YXgPtOBZ
2012-02-04T13:56:11,Ik ga dit jaar niet halen ik doe echt niks aan me school
2012-02-04T13:56:11,RT @Fuckingfeiten: Toen ik 2 jaar was had ik een knuffel die ik overal mee naartoe nam! #FuckingFeiten
2012-02-04T13:56:11,The biggest headache EVER /:
2012-02-04T13:56:12,"Ook op het strand blijft de sneeuw liggen, wat een plaatje! http://t.co/Iks2zaFB"
2012-02-04T13:56:13,Wat een drukte in de trein echt niet normaal. o.O
2012-02-04T13:56:13,@VossenbergMirXx  Ik bben er en nu ?
2012-02-04T13:56:16,"@WdeGelder 
Understatement vh jaar... En we zijn pas in Februari"
2012-02-04T13:56:17,"Ondanks koude zaterdagmiddag, is LOESPORT.NL live op LOE FM! Presentatie: Bart van Dijk. Vandaag veel aandacht voor volleybal en schaatsen!"
2012-02-04T13:56:21,"ging ik djuur duwen op de ijsbaan net, op een rollator, zag ik niet dat we tegen een berg sneeuw opreden, en daar gingen we dan over de kop"
2012-02-04T13:56:21,Shittt ik krijg met me 18e verjaardag een Tattttoooo
2012-02-04T13:56:24,#telaviv #dizingoff #tree #bench #instagood #instagram  http://t.co/POZa72R5
2012-02-04T13:56:24,#Beyonce3MIllionZEROTweets '
2012-02-04T13:56:27,"@TirzaMay nee, jij kan er gewoon niet tegen als mensen plasticjes erop laten. Jij MOET en zal het eraf trekken."
